Y,Z
-0.10202290024396923,-0.1924182589066593
-0.09813967742886043,-0.19428428600091632
-0.09241201704585039,-0.19703638708402807
-0.08747355378805528,-0.19940969000312223
-0.07037738544495607,-0.20762511066361622
-0.08479823431451614,-0.20069523637532677
-0.05767802653399966,-0.2137278572025183
-0.034550406224735195,-0.22484177279449116
-0.027861926564691462,-0.22805580930842004
-0.024558961646987638,-0.22964290182485284
-0.014841579632153754,-0.23431270049599282
-0.013512133847678015,-0.2349516455688779
-0.00828803796023959,-0.2374617556896084
-0.000349035124428706,-0.24127717332855445
0.037266235393818035,-0.2329667632899182
0.051841151990305034,-0.2544684398405098
0.05875260833335934,-0.2524254420489436
0.07065771711483765,-0.24890596997717576
0.10028487942111665,-0.2724192839203042
0.11316304020314823,-0.24957405833566354
0.1067900068587219,-0.24482116273060545
0.12813209081681828,-0.2607379522927232
0.14293973014584269,-0.27178099049257853
0.14543953643096866,-0.2736453637747347
0.14856562372746662,-0.2759767253481045
0.15168860550489127,-0.2783058034075707
0.10152356314784314,-0.27392736528216766
0.14093788770979648,-0.2875488048917478
0.13555261663571136,-0.288187021440675
0.1341299867947788,-0.2883555163590048
0.1258689328480204,-0.28933454899896066
0.1310319775180552,-0.2534347450901812
0.10309791333092631,-0.278465340158387
0.10401767977278183,-0.26586296296309236
0.1053891310239291,-0.2470698864133894
0.10602734854426674,-0.23832374751533256
0.10650230668575482,-0.23181567539121892
0.09748538591829414,-0.28006425523639117
0.10644657933359525,-0.22874238777868391
0.10550919653523454,-0.23150741761835297
0.10502511647830856,-0.23293552226729478
0.10395571431719747,-0.2360902627420501
0.10245302674952593,-0.2405231689214955
0.10150908487158465,-0.24330773145667828
0.10057842481967508,-0.24605318700892165
0.10002110105739029,-0.24769714531949494
0.09669565482475269,-0.25750718727442323
0.11301125719857757,-0.24039577370272797
0.14168866577224054,-0.2411666880415882
0.15060733332339543,-0.23407331648062038
0.15748536920790265,-0.2308510403232175
0.14938948969676016,-0.21941232451218767
0.17299129697237708,-0.21966942697746034
0.13540480919003378,-0.21634280186677923
0.11860857400251293,-0.21004725192613138
0.1555596737926688,-0.1550254965539869
0.12820747138242966,-0.17086680009917965
0.1410110648654371,-0.14407239628524038
0.11408038072985187,-0.1912663474995203
0.14294225915454756,-0.138063209668275
0.16695118276434423,-0.18185830765856004
0.12516811779841144,-0.18914649754135676
0.15178076195628729,-0.19784046412508158
0.15870397476894393,-0.2001024435951083
0.1626341181432236,-0.20138653451095154
0.17039824763194586,-0.20392260784899374
0.13414993472488645,-0.15514091920997533
0.16303227384977304,-0.1661432172547164
0.1383466131029859,-0.1537466113562053
0.13374899947270305,-0.16332880449199022
0.1308347005968734,-0.16940251636409
0.15329752864606852,-0.13621572308743932
0.1428821291066928,-0.1584697229772183
0.1440155093897012,-0.1570788204637584
0.121845435776656,-0.12464028537965292
0.14875924227465553,-0.1512566009787367
0.14102109090644163,-0.12040725397552858
0.1265332522095394,-0.09651376155018317
0.12083453507922522,-0.07190793283254629
0.1272101295354556,-0.0426334869678749
0.11652436031233655,-0.0384387298095389
0.10809709327931673,-0.043958501253933725
0.10242442106277677,-0.04767407775674616
0.10044717980312115,-0.04896889093205599
0.096944940446353,-0.05126297276063099
0.09261819728109343,-0.054096692224071534
0.10603852414754632,-0.11157461982675357
0.11660840810238976,-0.12219470023165045
0.12581932159970985,-0.11839177096721695
0.12051673605389962,-0.12058119053344919
0.1321488700518922,-0.13355415086504518
0.16563956909329264,-0.10792991409052367
0.16136337314451074,-0.11637915975211327
0.0411668868786984,-0.09603020018308507
0.151407195241278,-0.1388874627204078
0.10533769697404108,-0.10438849385896856
0.03463168179456498,-0.09256759694409862
0.03082132840485712,-0.0954767148982858
0.008346144896326272,-0.11869667883090593
0.007736086685280074,-0.11717299699523123
0.004581626169353276,-0.12014390000017904
-0.003760328271966972,-0.1280002610715551
0.035583465212001196,-0.12774052559636984
0.02060400484046698,-0.15650085643008887
0.006161471521397287,-0.1553359461617518
0.014517091890919931,-0.15601001399685266
0.020525629683170624,-0.15649451643714754
0.04145173772896294,-0.12203191974880032
0.041469060141867235,-0.12147146964043608
0.05758514692214283,-0.11159397976016025
0.06547860771931827,-0.10943794817388086
0.0666181731027613,-0.10912688799600562
0.07218172371954672,-0.1076073056588799
0.09313152980268251,-0.10188599727137586
0.04897761576218787,-0.1023419783024682
0.08973646522811193,-0.0970139460173605
0.08635229665623886,-0.09649570022315969
0.06922887189229908,-0.0938736514454951
0.06553370859579626,-0.09330770287373902
0.018286816861385256,-0.10777718177123607
0.014445199878480938,-0.10287750458373922
0.006442690441852114,-0.10510607495804493
-0.017052316317350852,-0.13048109030993893
-0.03310501302419109,-0.12609803072262776
-0.06940083299846769,-0.14623064690405213
-0.05834318988112413,-0.11861861492781048
-0.056290036789714,-0.19143068627817592
-0.041622247255806655,-0.1284770395304809
-0.041389027717536664,-0.12804842948212652
-0.0266056500818548,-0.0976026836342678
-0.047060832774871164,-0.17971414135262553
-0.03821779419247452,-0.15866171188497716
-0.05029468706274203,-0.1874130005773681
-0.024760059622057115,-0.13972394629865278
-0.050057322844461155,-0.19744881771102252
-0.046530326812890925,-0.19948050610369192
-0.015225356070798678,-0.18861097470498278
-0.01827626565140515,-0.17464650978877136
-0.018368003070263508,-0.17422684880447348
-0.03455169633827054,-0.1317090727956784
0.013279419853515285,-0.07160620065038951
0.06201420386208245,-0.1322248623875637
0.0849598794210592,-0.1186408878909285
0.06474263763437801,-0.1549372410554647
0.0544361060261622,-0.170792772872854
0.08451619697601948,-0.1255312971770178
0.05459251017945345,-0.1710020869415772
0.055810346946450984,-0.1870829396009992
0.11725536814739954,-0.19546985667128533
0.11804994357447596,-0.24706367604968354
0.09584795366736205,-0.2347283082515154
0.07026872837656853,-0.1784173518763332
0.02809876133807815,-0.20503477592703387
0.02505905052516332,-0.18849987503319718
0.018005425254910053,-0.1927562987141031
-0.00029903952049863315,-0.20380189870284074
0.0021886395342080914,-0.20230068158986134
-0.03130468579516326,-0.2151613522223477
-0.01711106920519649,-0.2101451837619532
-0.01872218210155134,-0.21071476380210674
-0.037938574715199416,-0.21750543003715608
-0.0515402807533365,-0.22231242597907977
-0.0531825447593273,-0.22152121672197844
-0.04399175409730306,-0.2123891737875105
-0.007471474204228035,-0.17610274865690886
0.015684330501531098,-0.1846885315735131
0.029328657591788595,-0.16640310748377715
0.029555411130092194,-0.16639743883754904
0.058756720072013824,-0.2719519095567725
0.05568028077051933,-0.24370137783090315
0.06386414696874448,-0.23236474755220576
0.06538237780242852,-0.21230276526607594
0.06424470272769424,-0.23902227522747396
0.022265553099259233,-0.25513412387554496
0.027522457405167112,-0.25766145881622193
0.03199148249168446,-0.2577635501235797
0.05906275870605775,-0.2773015574388084
0.058805087064995175,-0.27041719224343963
0.07099012978847025,-0.2763623131924416
0.10322966246068897,-0.27751013556010445
0.1315671774833951,-0.29503889902854286
0.133383174842876,-0.29501308232143797
0.1372204857255942,-0.29495833415376915
0.1403330277047024,-0.29491397031042754
0.15319679214005413,-0.29473069833973486
0.15010457528952584,-0.3013869804675217
0.13550441919459802,-0.3085109711215025
0.12650649370573874,-0.3129015595554424
0.11702360341117359,-0.3175286257091433
0.11124654498652281,-0.3203474519903892
0.10100596848809695,-0.32534423221452785
0.1009672730630383,-0.32889726078548703
0.10115860214580252,-0.3302551580548555
0.10167018398695209,-0.33388466102409986
0.10178471381134399,-0.3346978779496575
0.10214172569967392,-0.33723021757407856
